,Pokemon1,Pokemon2,HP1,Attack1,Defense1,Sp.Atk1,Sp.Def1,Speed1,HP2,Attack2,Defense2,Sp.Atk2,Sp.Def2,Speed2,Winner,Winner_Encode
32388,427,780,105,180,100,180,100,115,85,110,76,65,82,56,427,0
32389,592,744,103,60,126,80,126,50,95,124,78,69,71,58,744,1
32390,442,612,40,55,30,30,30,60,50,72,35,35,35,65,612,1
32391,706,173,79,105,70,145,80,101,50,65,64,44,48,43,706,0
32392,679,723,80,70,40,100,60,145,59,59,58,90,70,73,679,0
32393,275,505,70,85,65,105,85,120,83,106,65,86,65,85,275,0
32394,502,505,40,50,90,30,55,65,83,106,65,86,65,85,505,1
32395,128,270,45,67,60,35,50,63,106,90,130,90,154,110,270,1
32396,200,346,100,50,80,60,80,50,70,43,53,43,53,40,200,0
32397,206,99,55,70,55,40,55,85,50,95,180,85,45,70,206,0
32398,150,456,35,40,100,90,55,35,30,42,118,42,88,30,150,0
32399,483,571,63,63,47,41,41,74,50,53,48,53,48,64,483,0
32400,190,217,35,20,65,40,65,20,48,72,48,72,48,48,217,1
32401,329,35,50,85,85,55,55,50,55,47,52,40,40,41,329,0
32402,376,764,40,40,55,40,70,55,71,73,88,120,89,59,764,1
32403,391,442,99,68,83,72,87,51,40,55,30,30,30,60,442,1
32404,518,426,75,123,67,95,85,95,105,150,90,150,90,95,426,1
32405,736,797,62,50,58,73,54,72,50,160,110,160,110,110,797,1
32406,330,472,50,105,125,55,95,50,75,100,66,60,66,115,472,1
32407,707,68,100,120,100,150,120,90,90,95,95,70,90,70,707,0
32408,229,60,70,130,100,55,80,65,50,52,48,65,50,55,229,0
32409,306,166,68,65,65,125,115,80,100,100,100,100,100,100,166,1
32410,701,715,91,129,90,72,90,108,91,72,90,129,90,108,715,1
32411,588,510,67,57,55,77,55,114,60,62,50,62,60,40,588,0
32412,401,708,110,80,90,95,90,65,100,150,120,120,100,90,708,1
32413,628,585,55,112,45,74,45,70,70,105,105,50,40,20,628,0
32414,401,447,110,80,90,95,90,65,37,25,41,25,41,25,401,0
32415,204,63,55,45,50,45,65,80,65,105,60,60,70,95,63,1
32416,52,475,35,70,55,45,55,25,55,66,44,44,56,85,475,1
32417,409,666,95,135,80,110,80,100,85,115,80,105,80,50,409,0
32418,137,615,65,125,100,55,70,85,70,90,45,15,45,50,137,0
32419,298,59,70,70,40,60,40,60,65,70,60,65,65,115,59,1
32420,149,469,65,60,70,85,75,40,70,60,70,87,78,85,469,1
32421,52,770,35,70,55,45,55,25,123,77,72,99,92,58,770,1
32422,195,508,70,55,55,80,60,45,69,69,76,69,86,91,508,1
32423,523,714,65,60,110,130,95,65,91,72,90,129,90,108,714,1
32424,573,522,50,53,48,53,48,64,65,110,130,60,65,95,522,1
32425,657,443,50,47,50,57,50,65,55,75,50,40,40,80,443,1
32426,493,38,68,90,65,50,55,82,46,57,40,40,40,50,493,0
32427,437,564,64,78,52,78,52,81,45,55,39,35,39,42,437,0
32428,154,696,80,105,65,60,75,130,72,85,70,65,70,58,154,0
32429,573,17,50,53,48,53,48,64,40,35,30,20,20,50,573,0
32430,540,132,75,125,70,125,70,115,40,45,65,100,120,90,540,0
32431,165,312,106,150,70,194,120,140,60,60,60,35,35,30,165,0
32432,753,430,78,52,60,63,65,23,50,180,20,180,20,150,430,1
32433,314,672,150,160,100,95,65,100,46,87,60,30,40,57,314,0
32434,529,570,60,55,145,75,150,40,64,88,50,88,50,106,570,1
32435,476,3,65,76,84,54,96,105,80,82,83,100,100,80,476,0
32436,43,685,38,41,40,50,65,65,89,124,80,55,80,55,685,1
32437,597,87,75,65,55,65,55,69,95,75,110,100,80,30,597,0
32438,215,424,95,75,80,100,110,30,100,150,140,100,90,90,424,1
32439,714,360,91,72,90,129,90,108,45,100,45,45,45,10,714,0
32440,168,348,60,62,80,63,80,60,45,90,20,65,20,65,348,1
32441,597,529,75,65,55,65,55,69,60,55,145,75,150,40,597,0
32442,432,57,50,95,90,95,90,180,35,80,50,50,70,120,432,0
32443,301,651,60,85,60,50,50,125,70,135,105,60,105,20,651,1
32444,258,401,45,30,15,85,65,65,110,80,90,95,90,65,401,1
32445,775,152,45,50,35,55,75,40,30,80,90,55,45,55,152,1
32446,761,523,50,60,60,60,60,30,65,60,110,130,95,65,523,1
32447,358,400,80,45,65,90,110,80,90,60,70,75,70,45,358,0
32448,671,492,60,55,90,145,90,80,58,70,45,40,45,42,671,0
32449,172,299,78,84,78,109,85,100,90,100,60,90,60,80,172,0
32450,229,304,70,130,100,55,80,65,28,25,25,45,35,40,229,0
32451,251,229,90,60,60,40,40,40,70,130,100,55,80,65,229,1
32452,222,481,100,70,70,65,65,45,71,82,64,64,59,112,481,1
32453,344,246,65,47,55,73,75,85,65,80,140,40,70,70,344,0
32454,279,747,80,120,70,110,70,80,74,48,76,83,81,104,747,1
32455,547,260,120,70,120,75,130,85,45,75,37,70,55,83,547,0
32456,786,470,55,85,122,58,75,99,76,48,48,57,62,34,786,0
32457,518,631,75,123,67,95,85,95,80,95,82,60,82,75,518,0
32458,181,257,55,35,50,55,110,85,50,95,95,35,110,70,181,0
32459,564,736,45,55,39,35,39,42,62,50,58,73,54,72,736,1
32460,450,157,60,85,49,60,49,60,90,85,100,95,125,85,157,1
32461,259,501,45,63,37,65,55,95,108,112,118,68,72,47,501,1
32462,617,178,105,30,105,140,105,55,60,30,30,36,56,50,617,0
32463,21,1,40,45,40,35,35,56,45,49,49,65,65,45,21,0
32464,601,197,45,53,70,40,60,42,90,95,105,165,110,45,197,1
32465,561,589,55,55,45,63,45,45,60,85,40,30,45,68,589,1
32466,350,458,70,140,70,110,65,105,40,29,45,29,45,36,350,0
32467,688,490,95,110,95,40,95,55,76,65,45,92,42,91,490,1
32468,685,266,89,124,80,55,80,55,50,64,50,45,50,41,685,0
32469,650,590,50,75,45,40,45,60,110,135,60,50,65,88,590,1
32470,7,359,78,84,78,109,85,100,60,60,60,60,60,60,7,0
32471,323,328,50,20,40,20,40,20,50,85,125,85,115,20,328,1
32472,531,246,70,80,70,80,70,110,65,80,140,40,70,70,531,0
32473,731,355,62,73,55,56,52,84,70,120,100,145,105,20,731,0
32474,314,397,150,160,100,95,65,100,80,80,80,80,80,80,314,0
32475,97,342,105,105,75,65,100,50,60,40,50,75,85,95,97,0
32476,45,214,115,45,20,45,25,20,60,85,42,85,42,91,214,1
32477,21,759,40,45,40,35,35,56,42,52,67,39,56,50,21,0
32478,563,258,95,100,85,108,70,70,45,30,15,85,65,65,563,0
32479,697,247,92,105,90,125,90,98,45,60,30,80,50,65,697,0
32480,332,620,60,90,140,50,50,40,70,95,125,65,75,45,620,1
32481,201,151,70,100,115,30,65,30,70,60,125,115,70,55,151,1
32482,710,327,89,145,90,105,80,91,50,75,75,65,65,50,710,0
32483,604,5,30,45,59,30,39,57,39,52,43,60,50,65,5,1
32484,162,595,91,134,95,100,100,80,105,140,95,55,65,45,162,0
32485,453,67,60,70,65,125,105,90,65,65,65,50,50,90,67,1
32486,499,498,70,145,88,140,70,112,70,110,70,115,70,90,499,0
32487,738,389,44,38,39,61,79,42,20,40,90,30,90,25,738,0
32488,425,720,100,180,160,150,90,90,61,78,95,56,58,57,425,0
32489,374,259,43,80,65,50,35,35,45,63,37,65,55,95,259,1
32490,192,2,40,50,45,70,45,70,60,62,63,80,80,60,192,0
32491,497,347,40,70,40,35,40,60,100,73,83,73,83,55,497,0
32492,53,235,60,95,80,60,80,30,60,80,50,50,50,40,235,1
32493,50,735,60,65,70,85,75,40,80,52,50,90,50,89,735,1
32494,665,119,65,85,70,75,70,40,65,90,120,85,70,60,119,1
32495,102,248,60,65,60,130,75,110,75,90,50,110,80,95,102,0
32496,514,781,70,70,115,130,90,60,49,66,70,44,55,51,514,0
32497,490,291,76,65,45,92,42,91,60,70,50,100,50,65,490,0
32498,429,420,50,150,50,150,50,150,80,90,80,130,110,110,429,0
32499,333,787,70,110,180,60,60,50,75,95,122,58,75,69,787,1
32500,157,422,90,85,100,95,125,85,100,100,90,150,140,90,422,1
32501,685,624,89,124,80,55,80,55,38,30,85,55,65,30,624,1
32502,293,458,60,50,70,50,90,65,40,29,45,29,45,36,293,0
32503,49,737,45,50,55,75,65,30,86,68,72,109,66,106,737,1
32504,335,380,30,40,55,40,55,60,45,95,50,40,50,75,380,1
32505,576,361,75,98,63,98,63,101,50,70,50,50,50,70,576,0
32506,652,45,69,55,45,55,55,15,115,45,20,45,25,20,45,1
32507,255,781,55,20,35,20,45,75,49,66,70,44,55,51,781,1
32508,231,737,20,10,230,10,230,5,86,68,72,109,66,106,737,1
32509,342,203,60,40,50,75,85,95,35,35,40,35,55,50,342,0
32510,559,540,90,93,55,70,55,55,75,125,70,125,70,115,540,1
32511,219,774,70,80,65,90,65,85,50,50,150,50,150,50,219,0
32512,457,510,60,52,168,47,138,30,60,62,50,62,60,40,510,1
32513,222,459,100,70,70,65,65,45,60,59,85,79,105,36,222,0
32514,430,786,50,180,20,180,20,150,55,85,122,58,75,99,430,0
32515,589,401,60,85,40,30,45,68,110,80,90,95,90,65,589,0
32516,191,681,55,40,85,80,105,40,45,85,50,55,50,65,681,1
32517,321,375,72,60,30,20,30,25,63,120,85,90,55,55,375,1
32518,238,742,50,50,120,80,80,30,123,100,62,97,81,68,742,1
32519,653,19,114,85,70,85,80,30,65,90,40,45,80,75,19,1
32520,10,463,44,48,65,50,64,43,30,30,42,30,42,70,463,1
32521,330,695,50,105,125,55,95,50,52,65,50,45,50,38,330,0
32522,24,542,83,80,80,135,80,121,90,120,100,150,120,100,24,0
32523,636,423,45,30,50,55,65,45,100,150,90,180,160,90,423,1
32524,354,780,70,100,70,105,75,40,85,110,76,65,82,56,780,1
32525,760,667,72,105,115,54,86,68,55,55,55,85,55,30,760,0
32526,607,349,40,27,60,37,50,66,70,120,40,95,40,95,349,1
32527,679,755,80,70,40,100,60,145,62,48,66,59,57,49,679,0
32528,60,780,50,52,48,65,50,55,85,110,76,65,82,56,780,1
32529,164,792,106,190,100,154,100,130,85,70,80,97,80,123,164,0
32530,650,458,50,75,45,40,45,60,40,29,45,29,45,36,650,0
32531,251,506,90,60,60,40,40,40,74,100,72,90,72,46,506,1
32532,347,420,100,73,83,73,83,55,80,90,80,130,110,110,420,1
32533,578,53,116,55,85,107,95,29,60,95,80,60,80,30,53,1
32534,245,735,65,40,70,80,140,70,80,52,50,90,50,89,735,1
32535,177,588,85,76,64,45,55,90,67,57,55,77,55,114,588,1
32536,171,111,58,64,58,80,65,80,60,40,80,60,45,40,171,0
32537,438,136,76,104,71,104,71,108,65,95,57,100,85,93,438,0
32538,378,758,66,41,77,61,87,23,86,92,88,68,75,73,758,1
32539,82,751,55,95,115,45,45,35,60,150,50,150,50,60,751,1
32540,501,159,108,112,118,68,72,47,90,100,90,125,85,90,159,1
32541,664,514,35,55,40,45,40,60,70,70,115,130,90,60,514,1
32542,541,699,100,120,120,150,100,90,85,60,65,135,105,100,699,1
32543,287,383,38,30,41,30,41,60,95,60,79,100,125,81,383,1
32544,107,220,30,105,90,25,25,50,50,65,90,35,35,15,107,0
32545,756,246,82,80,86,85,75,72,65,80,140,40,70,70,756,0
32546,698,276,55,85,55,50,55,60,70,110,75,145,85,145,276,1
32547,729,149,85,56,77,50,77,78,65,60,70,85,75,40,729,0
32548,153,74,60,115,105,65,70,80,80,100,70,50,60,45,153,0
32549,108,756,55,130,115,50,50,75,82,80,86,85,75,72,108,0
32550,633,437,60,105,60,120,60,105,64,78,52,78,52,81,633,0
32551,624,13,38,30,85,55,65,30,79,103,120,135,115,78,13,1
32552,112,341,95,95,85,125,65,55,60,50,40,85,75,95,341,1
32553,671,544,60,55,90,145,90,80,110,160,110,80,110,100,544,1
32554,548,49,80,80,80,80,80,80,45,50,55,75,65,30,548,0
32555,11,286,59,63,80,65,80,58,70,90,70,60,60,70,286,1
32556,342,494,60,40,50,75,85,95,108,130,95,80,85,102,494,1
32557,729,514,85,56,77,50,77,78,70,70,115,130,90,60,729,0
32558,359,714,60,60,60,60,60,60,91,72,90,129,90,108,714,1
32559,228,201,65,95,75,55,55,85,70,100,115,30,65,30,228,0
32560,99,24,50,95,180,85,45,70,83,80,80,135,80,121,24,1
32561,617,101,105,30,105,140,105,55,45,50,45,115,55,95,101,1
32562,250,720,75,95,95,95,95,85,61,78,95,56,58,57,250,0
32563,617,36,105,30,105,140,105,55,70,62,67,55,55,56,36,1
32564,125,292,105,125,100,60,100,100,50,35,55,25,25,15,125,0
32565,113,489,50,50,95,40,50,35,100,5,5,15,65,30,113,0
32566,114,689,60,80,110,50,80,45,70,83,50,37,50,60,689,1
32567,136,134,65,95,57,100,85,93,65,50,35,115,95,95,134,1
32568,307,391,68,85,65,165,135,100,99,68,83,72,87,51,307,0
32569,98,359,30,65,100,45,25,40,60,60,60,60,60,60,359,1
32570,426,136,105,150,90,150,90,95,65,95,57,100,85,93,426,0
32571,116,654,50,105,79,35,110,76,55,40,50,65,85,40,654,1
32572,672,431,46,87,60,30,40,57,50,70,160,70,160,90,431,1
32573,406,381,43,30,55,40,65,97,75,125,100,70,80,45,381,1
32574,328,581,50,85,125,85,115,20,80,115,80,65,55,93,581,1
32575,542,581,90,120,100,150,120,100,80,115,80,65,55,93,542,0
32576,228,691,65,95,75,55,55,85,70,55,75,45,65,60,228,0
32577,680,225,109,66,84,81,99,32,75,125,230,55,95,30,225,1
32578,9,429,78,104,78,159,115,100,50,150,50,150,50,150,429,1
32579,129,800,80,92,65,65,80,68,80,110,120,130,90,70,800,1
32580,45,6,115,45,20,45,25,20,58,64,58,80,65,80,6,1
32581,306,283,68,65,65,125,115,80,100,110,90,85,90,60,306,0
32582,780,458,85,110,76,65,82,56,40,29,45,29,45,36,780,0
32583,509,161,45,20,50,60,120,50,61,84,65,70,70,70,161,1
32584,275,449,70,85,65,105,85,120,45,65,34,40,34,45,275,0
32585,533,730,50,65,107,105,107,86,45,50,43,40,38,62,533,0
32586,229,140,70,130,100,55,80,65,20,10,55,15,20,80,229,0
32587,740,532,78,65,68,112,154,75,50,50,77,95,77,91,532,1
32588,96,187,80,80,50,40,50,25,20,40,15,35,35,60,96,0
32589,443,466,55,75,50,40,40,80,55,65,35,60,30,85,466,1
32590,189,195,90,30,15,40,20,15,70,55,55,80,60,45,195,1
32591,536,61,50,65,107,105,107,86,80,82,78,95,80,85,536,0
32592,460,127,60,79,105,59,85,36,55,65,95,95,45,85,127,1
32593,617,143,105,30,105,140,105,55,130,85,80,85,95,60,143,1
32594,485,611,57,24,86,24,86,23,70,92,65,80,55,98,611,1
32595,79,683,40,40,35,50,100,70,77,120,90,60,90,48,683,1
32596,252,710,90,120,120,60,60,50,89,145,90,105,80,91,710,1
32597,254,149,73,95,62,85,65,85,65,60,70,85,75,40,254,0
32598,21,435,40,45,40,35,35,56,95,109,105,75,85,56,435,1
32599,276,72,70,110,75,145,85,145,55,50,65,175,95,150,72,1
32600,409,221,95,135,80,110,80,100,75,90,140,60,60,40,409,0
32601,637,528,60,45,70,75,85,55,68,165,95,65,115,110,528,1
32602,640,52,65,40,50,125,60,30,35,70,55,45,55,25,640,0
32603,251,94,90,60,60,40,40,40,65,45,55,45,70,45,94,1
32604,652,240,69,55,45,55,55,15,100,100,80,60,60,50,240,1
32605,428,554,100,100,100,100,100,100,100,100,100,100,100,100,554,1
32606,450,53,60,85,49,60,49,60,60,95,80,60,80,30,450,0
32607,72,106,55,50,65,175,95,150,85,73,70,73,115,67,72,0
32608,61,469,80,82,78,95,80,85,70,60,70,87,78,85,469,1
32609,86,263,90,65,65,40,40,15,90,85,75,115,100,115,263,1
32610,7,440,78,84,78,109,85,100,64,66,68,81,76,50,7,0
32611,797,266,50,160,110,160,110,110,50,64,50,45,50,41,797,0
32612,247,680,45,60,30,80,50,65,109,66,84,81,99,32,247,0
32613,1,191,45,49,49,65,65,45,55,40,85,80,105,40,1,0
32614,137,205,65,125,100,55,70,85,75,55,70,55,95,110,205,1
32615,533,9,50,65,107,105,107,86,78,104,78,159,115,100,9,1
32616,1,523,45,49,49,65,65,45,65,60,110,130,95,65,523,1
32617,47,790,40,45,35,30,40,55,95,117,184,44,46,28,790,1
32618,370,582,70,55,65,95,85,70,45,60,32,50,32,76,582,1
32619,284,755,100,150,110,95,110,70,62,48,66,59,57,49,284,0
32620,713,483,125,120,90,170,100,95,63,63,47,41,41,74,713,0
32621,467,720,85,105,55,85,50,115,61,78,95,56,58,57,467,0
32622,156,598,160,110,65,65,110,30,105,95,75,85,75,74,598,1
32623,768,55,82,121,119,69,59,71,70,65,60,90,75,90,55,1
32624,297,492,40,40,50,30,30,30,58,70,45,40,45,42,492,1
32625,585,157,70,105,105,50,40,20,90,85,100,95,125,85,157,1
32626,770,599,123,77,72,99,92,58,120,100,85,30,85,45,770,0
32627,77,269,65,90,50,85,45,55,100,164,150,95,120,71,269,1
32628,373,704,110,78,73,76,71,60,79,100,80,110,90,121,704,1
32629,26,310,55,81,60,50,70,97,60,40,60,40,60,35,26,0
32630,676,262,95,110,80,70,80,50,255,10,10,75,135,55,262,1
32631,333,569,70,110,180,60,60,50,41,50,37,50,37,66,569,1
32632,292,204,50,35,55,25,25,15,55,45,50,45,65,80,204,1
32633,140,577,20,10,55,15,20,80,76,25,45,67,55,24,577,1
32634,210,221,55,45,45,25,25,15,75,90,140,60,60,40,221,1
32635,795,376,108,100,121,81,95,95,40,40,55,40,70,55,795,0
32636,222,644,100,70,70,65,65,45,36,50,50,65,60,44,222,0
32637,121,61,105,130,120,45,45,40,80,82,78,95,80,85,61,1
32638,349,196,70,120,40,95,40,95,90,75,85,115,90,55,349,0
32639,716,512,100,77,77,128,128,90,90,132,105,132,105,30,716,0
32640,208,734,75,75,55,105,85,30,45,22,60,27,30,29,208,0
32641,285,201,35,55,35,30,30,35,70,100,115,30,65,30,285,0
32642,794,418,126,131,95,131,98,99,80,80,90,110,130,110,418,1
32643,437,172,64,78,52,78,52,81,78,84,78,109,85,100,172,1
32644,10,296,44,48,65,50,64,43,80,70,70,90,100,70,296,1
32645,11,305,59,63,80,65,80,58,38,35,35,65,55,50,11,0
32646,386,54,44,75,35,63,33,45,60,55,50,40,55,45,54,1
32647,388,500,64,165,75,93,83,75,68,72,78,38,42,32,388,0
32648,196,623,90,75,85,115,90,55,72,58,80,103,80,97,623,1
32649,223,151,65,75,105,35,65,85,70,60,125,115,70,55,223,0
32650,306,141,68,65,65,125,115,80,95,125,79,60,100,81,141,1
32651,518,170,75,123,67,95,85,95,39,52,43,60,50,65,518,0
32652,100,731,30,35,30,100,35,80,62,73,55,56,52,84,731,1
32653,488,212,20,25,45,70,90,60,65,65,60,130,95,110,212,1
32654,735,786,80,52,50,90,50,89,55,85,122,58,75,99,786,1
32655,82,471,55,95,115,45,45,35,111,83,68,92,82,39,471,1
32656,658,673,70,77,60,97,60,108,66,117,70,40,50,67,658,0
32657,738,406,44,38,39,61,79,42,43,30,55,40,65,97,406,1
32658,396,764,50,50,50,50,50,50,71,73,88,120,89,59,764,1
32659,91,407,52,65,55,58,62,60,45,75,60,40,30,50,91,0
32660,684,770,59,74,50,35,50,35,123,77,72,99,92,58,770,1
32661,321,731,72,60,30,20,30,25,62,73,55,56,52,84,731,1
32662,647,342,60,60,50,40,50,75,60,40,50,75,85,95,342,1
32663,406,294,43,30,55,40,65,97,40,30,30,40,50,30,406,0
32664,400,525,90,60,70,75,70,45,110,130,80,70,60,80,525,1
32665,676,797,95,110,80,70,80,50,50,160,110,160,110,110,797,1
32666,34,292,75,100,110,45,55,65,50,35,55,25,25,15,34,0
32667,266,149,50,64,50,45,50,41,65,60,70,85,75,40,266,0
32668,179,362,100,50,50,76,96,70,80,100,80,80,80,100,362,1
32669,49,512,45,50,55,75,65,30,90,132,105,132,105,30,512,1
32670,278,350,60,85,60,85,60,55,70,140,70,110,65,105,350,1
32671,83,551,80,120,130,55,65,45,100,100,100,100,100,100,551,1
32672,57,255,35,80,50,50,70,120,55,20,35,20,45,75,57,0
32673,517,58,100,100,125,110,50,50,40,45,35,40,40,90,58,1
32674,40,162,81,102,77,85,75,85,91,134,95,100,100,80,162,1
32675,780,168,85,110,76,65,82,56,60,62,80,63,80,60,168,1
32676,369,527,73,100,60,100,60,65,68,125,65,65,115,80,527,1
32677,137,269,65,125,100,55,70,85,100,164,150,95,120,71,137,0
32678,453,249,60,70,65,125,105,90,75,90,90,140,90,115,249,1
32679,162,152,91,134,95,100,100,80,30,80,90,55,45,55,162,0
32680,296,635,80,70,70,90,100,70,75,95,60,65,60,115,635,1
32681,34,781,75,100,110,45,55,65,49,66,70,44,55,51,34,0
32682,415,287,80,100,200,50,100,50,38,30,41,30,41,60,287,1
32683,96,544,80,80,50,40,50,25,110,160,110,80,110,100,544,1
32684,257,547,50,95,95,35,110,70,120,70,120,75,130,85,547,1
32685,723,447,59,59,58,90,70,73,37,25,41,25,41,25,723,0
32686,433,480,55,68,64,45,55,31,49,55,42,42,37,85,480,1
32687,748,443,74,48,76,83,81,104,55,75,50,40,40,80,748,0
32688,228,290,65,95,75,55,55,85,50,35,55,25,25,15,228,0
32689,118,578,40,65,95,60,45,35,116,55,85,107,95,29,118,0
32690,73,708,70,80,50,35,35,35,100,150,120,120,100,90,708,1
32691,130,52,30,45,55,70,55,85,35,70,55,45,55,25,130,0
32692,793,390,126,131,95,131,98,99,40,70,130,60,130,25,793,0
32693,734,175,45,22,60,27,30,29,85,105,100,79,83,78,175,1
32694,800,471,80,110,120,130,90,70,111,83,68,92,82,39,800,0
32695,512,569,90,132,105,132,105,30,41,50,37,50,37,66,512,0
32696,601,727,45,53,70,40,60,42,72,95,67,103,71,122,727,1
32697,103,492,60,65,80,170,95,130,58,70,45,40,45,42,492,1
32698,601,327,45,53,70,40,60,42,50,75,75,65,65,50,327,1
32699,113,379,50,50,95,40,50,35,86,81,97,81,107,43,379,1
32700,331,626,50,70,100,40,40,30,54,78,103,53,45,22,331,0
32701,780,82,85,110,76,65,82,56,55,95,115,45,45,35,780,0
32702,291,439,60,70,50,100,50,65,53,51,53,61,56,40,291,0
32703,734,800,45,22,60,27,30,29,80,110,120,130,90,70,800,1
32704,673,465,66,117,70,40,50,67,60,45,70,45,90,95,465,1
32705,367,517,75,110,110,110,105,80,100,100,125,110,50,50,367,0
32706,446,381,79,85,60,55,60,71,75,125,100,70,80,45,446,0
32707,656,779,165,75,80,40,45,65,43,70,48,50,60,38,656,0
32708,244,205,45,55,45,65,45,75,75,55,70,55,95,110,205,1
32709,263,65,90,85,75,115,100,115,90,110,80,100,80,95,263,0
32710,357,589,60,25,35,70,80,60,60,85,40,30,45,68,589,1
32711,51,545,75,80,85,110,90,50,150,100,120,100,120,90,545,1
32712,189,734,90,30,15,40,20,15,45,22,60,27,30,29,734,1
32713,450,519,60,85,49,60,49,60,75,95,67,125,95,83,519,1
32714,364,602,70,115,60,115,60,55,55,63,90,50,80,42,364,0
32715,19,202,65,90,40,45,80,75,90,75,75,90,100,70,19,0
32716,277,213,45,60,40,70,50,45,95,65,110,60,130,65,213,1
32717,161,780,61,84,65,70,70,70,85,110,76,65,82,56,161,0
32718,586,49,85,135,130,60,80,25,45,50,55,75,65,30,49,1
32719,533,428,50,65,107,105,107,86,100,100,100,100,100,100,428,1
32720,550,222,70,90,90,135,90,125,100,70,70,65,65,45,550,0
32721,687,509,65,125,100,60,70,70,45,20,50,60,120,50,687,0
32722,181,148,55,35,50,55,110,85,65,130,60,95,110,65,148,1
32723,113,40,50,50,95,40,50,35,81,102,77,85,75,85,40,1
32724,261,774,95,80,105,40,70,100,50,50,150,50,150,50,261,0
32725,661,709,40,55,70,45,60,30,89,125,90,115,80,101,709,1
32726,581,477,80,115,80,65,55,93,65,136,94,54,96,135,477,1
32727,662,519,60,80,95,70,85,50,75,95,67,125,95,83,519,1
32728,784,759,59,66,70,44,55,41,42,52,67,39,56,50,759,1
32729,415,769,80,100,200,50,100,50,77,59,50,67,63,46,415,0
32730,708,416,100,150,120,120,100,90,80,50,100,100,200,50,708,0
32731,432,672,50,95,90,95,90,180,46,87,60,30,40,57,432,0
32732,334,157,70,140,230,60,80,50,90,85,100,95,125,85,157,1
32733,96,431,80,80,50,40,50,25,50,70,160,70,160,90,431,1
32734,798,306,80,110,60,150,130,70,68,65,65,125,115,80,306,1
32735,488,780,20,25,45,70,90,60,85,110,76,65,82,56,488,0
32736,484,599,103,93,67,71,61,84,120,100,85,30,85,45,484,0
32737,732,582,78,81,71,74,69,126,45,60,32,50,32,76,732,0
32738,81,108,40,80,100,30,30,20,55,130,115,50,50,75,108,1
32739,181,420,55,35,50,55,110,85,80,90,80,130,110,110,420,1
32740,713,745,125,120,90,170,100,95,75,80,60,65,90,102,745,1
32741,533,604,50,65,107,105,107,86,30,45,59,30,39,57,533,0
32742,530,787,45,100,135,65,135,45,75,95,122,58,75,69,787,1
32743,550,263,70,90,90,135,90,125,90,85,75,115,100,115,550,0
32744,631,523,80,95,82,60,82,75,65,60,110,130,95,65,631,0
32745,762,673,65,75,90,97,123,44,66,117,70,40,50,67,673,1
32746,621,741,50,75,70,35,70,48,66,65,48,62,57,52,741,1
32747,776,22,68,75,53,83,113,60,63,60,55,50,50,71,22,1
32748,231,437,20,10,230,10,230,5,64,78,52,78,52,81,437,1
32749,162,7,91,134,95,100,100,80,78,84,78,109,85,100,7,1
32750,150,58,35,40,100,90,55,35,40,45,35,40,40,90,58,1
32751,515,702,110,85,95,80,95,50,91,90,72,90,129,108,702,1
32752,308,29,40,30,32,50,52,65,35,60,44,40,54,55,308,0
32753,433,473,55,68,64,45,55,31,90,50,34,60,44,70,473,1
32754,522,589,65,110,130,60,65,95,60,85,40,30,45,68,522,0
32755,548,176,80,80,80,80,80,80,35,46,34,35,45,20,548,0
32756,652,663,69,55,45,55,55,15,60,100,115,70,85,90,663,1
32757,5,353,39,52,43,60,50,65,60,60,40,65,45,35,5,0
32758,788,545,85,100,122,58,75,54,150,100,120,100,120,90,545,1
32759,492,279,58,70,45,40,45,42,80,120,70,110,70,80,279,1
32760,411,450,40,55,80,35,60,30,60,85,49,60,49,60,450,1
32761,471,512,111,83,68,92,82,39,90,132,105,132,105,30,471,0
32762,282,258,70,85,70,60,70,50,45,30,15,85,65,65,258,1
32763,640,742,65,40,50,125,60,30,123,100,62,97,81,68,742,1
32764,786,750,55,85,122,58,75,99,59,110,150,45,49,35,786,0
32765,477,523,65,136,94,54,96,135,65,60,110,130,95,65,477,0
32766,148,8,65,130,60,95,110,65,78,130,111,130,85,100,8,1
32767,688,96,95,110,95,40,95,55,80,80,50,40,50,25,688,0
32768,131,663,60,75,85,100,85,115,60,100,115,70,85,90,131,0
